record_id,graph_id,world,fold,node_id,arm,shuffle_id,true_label,causal_description,module,is_root,is_sink,indegree,outdegree,has_visible_parent,visible_parent_count,visible_parents,has_visible_child,visible_child_count,visible_children,has_visible_same_module,visible_same_module_count,no_visible_structural_anchor,no_visible_any_candidate_anchor,motif_roles,primary_motif_role,structural_groups,optimization_applicable,initial_embedding_row,final_embedding_row,initial_embedding_ref,final_embedding_ref,initial_embedding_sha256,final_embedding_sha256,embedding_archive_sha256,displacement_norm,gold_cosine,centered_cosine,prediction_margin,rank,mrr,recall_at_1,recall_at_5,match_acc,exact,judge_acc,judge_status,decoder_alpha,decoded_words,nonfinite_seen,max_total_gradient_norm,max_parameter_norm
925,graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_05,order handling workload intensity,Intensity of warehouse order-handling work created by order surges and inventory shortages.,warehouse_operations,False,False,2,1,True,2,"[""node_001"", ""node_007""]",True,1,"[""node_009""]",True,3,False,False,"[""collider"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,925,925,embeddings.npz#initial[925],embeddings.npz#final[925],6e2cd1dec1b5bbba5fca98baede8713afa27bc8c84bb3c13e374aef598c32c12,edc6ba416764dd02717484ed5f90de946cb6c9eda9f0fa089c33b35ff33210f1,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.8952867028659811,0.8455505049849459,-0.03523654478372043,-0.0936780964043703,12,0.08333333333333333,0,0,0,0,,pending,0.0004426724175961224,"[""delay payment"", ""delaying tactics"", ""call delay"", ""load time"", ""inventory management"", ""batch queue""]",False,3.771333062597142,1.5118329524993896
926,graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_05,route disruption risk,Risk that planned delivery routes become disrupted.,transport_and_attempt,False,False,2,1,True,2,"[""node_003"", ""node_004""]",True,1,"[""node_013""]",True,6,False,False,"[""collider"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,926,926,embeddings.npz#initial[926],embeddings.npz#final[926],fd33582a0b9692f54eff57521af7e3e76a5764ef301565a7dc45869770b9ce57,0dd0b30e4c4d6811c81ec8ed0fa8120739ea1ce733f0703b95cd318ea7aaca2b,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,1.4080507541501597,-0.13219758341001908,-0.09661555172175748,-0.13680475851863458,19,0.05263157894736842,0,0,0,0,,pending,0.0004426724175961224,[],False,3.771333062597142,1.5118329524993896
927,graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_05,customer wait duration,Duration customers wait before receiving their orders.,recovery_and_customer,False,False,3,1,True,3,"[""node_007"", ""node_014"", ""node_017""]",True,1,"[""node_019""]",True,3,False,False,"[""collider"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,927,927,embeddings.npz#initial[927],embeddings.npz#final[927],7e39807550871a186e9710185212426ea88387fd6b9ad97f0f728a47fffadb3d,b21f9586439a84637262952555570a5941937a3a83fe182e8c3db6b98e94f6e0,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.39894747682969345,0.8678769528375812,-0.010456920313852399,-0.06945919371072362,12,0.08333333333333333,0,0,0,0,,pending,0.0004426724175961224,"[""backlog"", ""trouble ticket system"", ""customer service department"", ""collect on delivery"", ""severity"", ""service call""]",False,3.771333062597142,1.5118329524993896
928,graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_06,warehouse staffing shortage,Severity of insufficient staffing in warehouse operations.,warehouse_operations,True,False,0,2,False,0,[],True,2,"[""node_009"", ""node_011""]",True,3,False,False,"[""fork""]",fork,"[""root"", ""no_visible_parent_visible_child""]",True,928,928,embeddings.npz#initial[928],embeddings.npz#final[928],ffddd5999ba2c804019a19e65117230a6e236f6b54212aff838f4a507db11dbc,4dece8f7834d2bae8287e9b410309a4ceaa9d228a072372b46c2fc7c28c2b5d1,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.6777283548322831,0.6732054232730306,-0.013241555912051,-0.13905277472622224,14,0.07142857142857142,0,0,0,0,,pending,0.0004426724175961224,"[""backlogged"", ""load time"", ""backloading"", ""backlog"", ""delay line""]",False,3.285158994222214,1.3264374732971191
929,graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_06,order handling workload intensity,Intensity of warehouse order-handling work created by order surges and inventory shortages.,warehouse_operations,False,False,2,1,True,2,"[""node_001"", ""node_007""]",True,1,"[""node_009""]",True,3,False,False,"[""collider"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,929,929,embeddings.npz#initial[929],embeddings.npz#final[929],6e2cd1dec1b5bbba5fca98baede8713afa27bc8c84bb3c13e374aef598c32c12,55ec436a805e8661f2bba2def073ae73c21ebf761f9dbf6e273b75604b62c758,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.8334040211450623,0.7963458812250076,-0.01565629151037959,-0.1843857594741033,8,0.125,0,0,0,0,,pending,0.0004426724175961224,"[""voice complaint"", ""consumer complaint"", ""security risk"", ""service ceiling"", ""risks"", ""service charge""]",False,3.285158994222214,1.3264374732971191
930,graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_06,route disruption risk,Risk that planned delivery routes become disrupted.,transport_and_attempt,False,False,2,1,True,2,"[""node_003"", ""node_004""]",True,1,"[""node_013""]",True,6,False,False,"[""collider"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,930,930,embeddings.npz#initial[930],embeddings.npz#final[930],fd33582a0b9692f54eff57521af7e3e76a5764ef301565a7dc45869770b9ce57,7b5f03fa58381eee7bde90bdde1fbc2b8e90e27474906afafbdea6914e68a833,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.2845814030018469,0.90148113424747,0.27914438767952743,-0.06051990312181865,4,0.25,0,1,1,0,,pending,0.0004426724175961224,"[""disruption"", ""degree of storminess"", ""consumer complaint"", ""severity"", ""adverse weather"", ""disruptions""]",False,3.285158994222214,1.3264374732971191
931,graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_06,customer wait duration,Duration customers wait before receiving their orders.,recovery_and_customer,False,False,3,1,True,3,"[""node_007"", ""node_014"", ""node_017""]",True,1,"[""node_019""]",True,3,False,False,"[""collider"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,931,931,embeddings.npz#initial[931],embeddings.npz#final[931],7e39807550871a186e9710185212426ea88387fd6b9ad97f0f728a47fffadb3d,f225e78ffa3bd4f6bb82f954133837379de60d408fbda99f8f30f42077df55b2,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.45585992403501185,0.8148827844826118,0.08264475157516402,-0.17749378493641155,5,0.2,0,1,1,0,,pending,0.0004426724175961224,"[""consumer complaint"", ""security risk"", ""voice complaint"", ""service charge"", ""service contract"", ""complaints""]",False,3.285158994222214,1.3264374732971191
932,graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_07,warehouse staffing shortage,Severity of insufficient staffing in warehouse operations.,warehouse_operations,True,False,0,2,False,0,[],True,2,"[""node_009"", ""node_011""]",True,3,False,False,"[""fork""]",fork,"[""root"", ""no_visible_parent_visible_child""]",True,932,932,embeddings.npz#initial[932],embeddings.npz#final[932],ffddd5999ba2c804019a19e65117230a6e236f6b54212aff838f4a507db11dbc,177d3e41c80608063bfbe407d59bb3952cc8fa7269e7623efb968106436134c6,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.784776531833026,0.3739989615558709,0.01873197687209017,-0.19629596177795122,12,0.08333333333333333,0,0,0,0,,pending,0.0004426724175961224,"[""delaying""]",False,3.3095375007630516,1.6195014715194702
933,graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_07,order handling workload intensity,Intensity of warehouse order-handling work created by order surges and inventory shortages.,warehouse_operations,False,False,2,1,True,2,"[""node_001"", ""node_007""]",True,1,"[""node_009""]",True,3,False,False,"[""collider"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,933,933,embeddings.npz#initial[933],embeddings.npz#final[933],6e2cd1dec1b5bbba5fca98baede8713afa27bc8c84bb3c13e374aef598c32c12,e9ab0f25ab55e40477094524e4d155637d45a32ab0175ee85defeb38307c7ca8,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.7422740098020914,0.8981718901370339,0.05856783565916059,-0.05391643962624526,4,0.25,0,1,0,0,,pending,0.0004426724175961224,"[""demand draft"", ""change intensity"", ""inventory control"", ""surge into"", ""surge"", ""inventory management""]",False,3.3095375007630516,1.6195014715194702
934,graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_07,route disruption risk,Risk that planned delivery routes become disrupted.,transport_and_attempt,False,False,2,1,True,2,"[""node_003"", ""node_004""]",True,1,"[""node_013""]",True,6,False,False,"[""collider"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,934,934,embeddings.npz#initial[934],embeddings.npz#final[934],fd33582a0b9692f54eff57521af7e3e76a5764ef301565a7dc45869770b9ce57,e511bac66f1b9ea4123f59fd70f7b64b71317055684245f8c8ffd75158f59cf8,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.29623358385619186,0.8985811994756105,0.18910720119384253,-0.08054752497923778,3,0.3333333333333333,0,1,1,0,,pending,0.0004426724175961224,"[""traffic congestion"", ""weather quantity"", ""change intensity"", ""disruption"", ""disruptions"", ""severity""]",False,3.3095375007630516,1.6195014715194702
935,graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_07,customer wait duration,Duration customers wait before receiving their orders.,recovery_and_customer,False,False,3,1,True,3,"[""node_007"", ""node_014"", ""node_017""]",True,1,"[""node_019""]",True,3,False,False,"[""collider"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,935,935,embeddings.npz#initial[935],embeddings.npz#final[935],7e39807550871a186e9710185212426ea88387fd6b9ad97f0f728a47fffadb3d,6a034fb29ec940b700223da3e8c67c9488f8183f85664302cecd55f920d5726c,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.8434701905565872,0.7461283488820023,-0.0720498444192775,-0.20906490810176304,14,0.07142857142857142,0,0,0,0,,pending,0.0004426724175961224,"[""redelivery"", ""workload"", ""work load""]",False,3.3095375007630516,1.6195014715194702
936,graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_08,warehouse staffing shortage,Severity of insufficient staffing in warehouse operations.,warehouse_operations,True,False,0,2,False,0,[],True,2,"[""node_009"", ""node_011""]",True,3,False,False,"[""fork""]",fork,"[""root"", ""no_visible_parent_visible_child""]",True,936,936,embeddings.npz#initial[936],embeddings.npz#final[936],ffddd5999ba2c804019a19e65117230a6e236f6b54212aff838f4a507db11dbc,98dff9d8442f6550e42256c4e54e51bd1ab0de5b7651681122d0108490fa1e63,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.7996187969854648,0.552589936500429,0.02323347947105353,-0.1658740133408566,11,0.09090909090909091,0,0,0,0,,pending,0.0004426724175961224,"[""packing"", ""packing case"", ""underpacking"", ""backlog""]",False,3.3919376445403904,1.617652177810669
937,graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_08,order handling workload intensity,Intensity of warehouse order-handling work created by order surges and inventory shortages.,warehouse_operations,False,False,2,1,True,2,"[""node_001"", ""node_007""]",True,1,"[""node_009""]",True,3,False,False,"[""collider"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,937,937,embeddings.npz#initial[937],embeddings.npz#final[937],6e2cd1dec1b5bbba5fca98baede8713afa27bc8c84bb3c13e374aef598c32c12,52e665cb112093ee7a8a5414ecf82e8db4db92fc49847f1fa2f6c65eb6ff3545,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,1.4443903406127765,0.02085016151435959,-0.05152715359341963,-0.23245914190011896,7,0.14285714285714285,0,0,0,0,,pending,0.0004426724175961224,[],False,3.3919376445403904,1.617652177810669
938,graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_08,route disruption risk,Risk that planned delivery routes become disrupted.,transport_and_attempt,False,False,2,1,True,2,"[""node_003"", ""node_004""]",True,1,"[""node_013""]",True,6,False,False,"[""collider"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,938,938,embeddings.npz#initial[938],embeddings.npz#final[938],fd33582a0b9692f54eff57521af7e3e76a5764ef301565a7dc45869770b9ce57,02b617cee67ab5b5b1b661f544aca37746e3b18deee5a59d6120691007d7b8a6,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.7399353643781773,0.8294296268457857,0.04066548808159716,-0.0924312997283333,5,0.2,0,1,1,0,,pending,0.0004426724175961224,"[""outbound"", ""missed miscarriage"", ""delivery health"", ""date of delivery"", ""mail delivery"", ""external risk""]",False,3.3919376445403904,1.617652177810669
939,graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_08,customer wait duration,Duration customers wait before receiving their orders.,recovery_and_customer,False,False,3,1,True,3,"[""node_007"", ""node_014"", ""node_017""]",True,1,"[""node_019""]",True,3,False,False,"[""collider"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,939,939,embeddings.npz#initial[939],embeddings.npz#final[939],7e39807550871a186e9710185212426ea88387fd6b9ad97f0f728a47fffadb3d,61ee9deef56b514e65b031c3a0be84bbc037ac106950e0ad7094fef822727a7a,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.44504956777632204,0.8929124942239859,0.008756706996411663,-0.07047504725069287,11,0.09090909090909091,0,0,1,0,,pending,0.0004426724175961224,"[""backlogged"", ""depots"", ""priority processing"", ""job queue"", ""purchasing department"", ""lot processing step""]",False,3.3919376445403904,1.617652177810669
940,graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_09,warehouse staffing shortage,Severity of insufficient staffing in warehouse operations.,warehouse_operations,True,False,0,2,False,0,[],True,2,"[""node_009"", ""node_011""]",True,3,False,False,"[""fork""]",fork,"[""root"", ""no_visible_parent_visible_child""]",True,940,940,embeddings.npz#initial[940],embeddings.npz#final[940],ffddd5999ba2c804019a19e65117230a6e236f6b54212aff838f4a507db11dbc,7b1e2cd61d6be183f921ab69521a794d0cbff2669ea42930ea46b08e10158944,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.5292972723643907,0.8174956088402581,-0.011443359580904755,-0.1658750622515054,11,0.09090909090909091,0,0,1,0,,pending,0.0004426724175961224,"[""packing"", ""delaying"", ""packing case"", ""call delay"", ""delayment"", ""delayed""]",False,3.701691473770656,2.3810908794403076
941,graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_09,order handling workload intensity,Intensity of warehouse order-handling work created by order surges and inventory shortages.,warehouse_operations,False,False,2,1,True,2,"[""node_001"", ""node_007""]",True,1,"[""node_009""]",True,3,False,False,"[""collider"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,941,941,embeddings.npz#initial[941],embeddings.npz#final[941],6e2cd1dec1b5bbba5fca98baede8713afa27bc8c84bb3c13e374aef598c32c12,10f3a05d2f88d0880b1a0989c15a28218e7fe7bbf5fac88ccc353638ef57e7ad,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.9904211020332616,0.8653762297252752,-0.0008412430414399038,-0.038536887616360316,8,0.125,0,0,1,0,,pending,0.0004426724175961224,"[""inventory management"", ""job queue"", ""demand draft"", ""shortages"", ""delaying tactics"", ""long queue""]",False,3.701691473770656,2.3810908794403076
942,graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_09,route disruption risk,Risk that planned delivery routes become disrupted.,transport_and_attempt,False,False,2,1,True,2,"[""node_003"", ""node_004""]",True,1,"[""node_013""]",True,6,False,False,"[""collider"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,942,942,embeddings.npz#initial[942],embeddings.npz#final[942],fd33582a0b9692f54eff57521af7e3e76a5764ef301565a7dc45869770b9ce57,c526eb7caba7e9b66fd53470ca92a237824eac3b082d67587524727b446b62a2,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,1.4803224081585213,0.8415573501520841,-0.07709464007067117,-0.15422710209069534,12,0.08333333333333333,0,0,0,0,,pending,0.0004426724175961224,"[""delay payment"", ""delaying tactics"", ""delivery date"", ""delivery"", ""call delay"", ""delayed action""]",False,3.701691473770656,2.3810908794403076
943,graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_09,customer wait duration,Duration customers wait before receiving their orders.,recovery_and_customer,False,False,3,1,True,3,"[""node_007"", ""node_014"", ""node_017""]",True,1,"[""node_019""]",True,3,False,False,"[""collider"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,943,943,embeddings.npz#initial[943],embeddings.npz#final[943],7e39807550871a186e9710185212426ea88387fd6b9ad97f0f728a47fffadb3d,6f21c372e5042fd637837f4561c99d3af34c1fe5d1eeca7d284c066f5ff86476,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.4114838416889927,0.875856367890754,-0.17843101809123108,-0.09127883613575616,15,0.06666666666666667,0,0,0,0,,pending,0.0004426724175961224,"[""continuous delivery"", ""delivery date"", ""delivery health"", ""missed miscarriage"", ""outbound"", ""deliveries""]",False,3.701691473770656,2.3810908794403076
944,graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_10,warehouse staffing shortage,Severity of insufficient staffing in warehouse operations.,warehouse_operations,True,False,0,2,False,0,[],True,2,"[""node_009"", ""node_011""]",True,3,False,False,"[""fork""]",fork,"[""root"", ""no_visible_parent_visible_child""]",True,944,944,embeddings.npz#initial[944],embeddings.npz#final[944],ffddd5999ba2c804019a19e65117230a6e236f6b54212aff838f4a507db11dbc,476c342a42e8607e80f189df116aa4c39e6595107f73c1c2bfcc49c2b78d0ec7,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,1.8372056137850994,0.6756467843263387,0.08312833035846041,-0.2406577865450903,7,0.14285714285714285,0,0,0,0,,pending,0.0004426724175961224,"[""redelivery"", ""workload""]",False,3.0698020855751706,2.1729896068573
945,graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_10,order handling workload intensity,Intensity of warehouse order-handling work created by order surges and inventory shortages.,warehouse_operations,False,False,2,1,True,2,"[""node_001"", ""node_007""]",True,1,"[""node_009""]",True,3,False,False,"[""collider"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,945,945,embeddings.npz#initial[945],embeddings.npz#final[945],6e2cd1dec1b5bbba5fca98baede8713afa27bc8c84bb3c13e374aef598c32c12,76f6a54f45ab367c65a04ac3ae0ef48013d537520330bc5da7d2c08c813ddace,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.6353417058335407,0.8491316218248134,-0.16462199810920758,-0.1363444204967077,11,0.09090909090909091,0,0,0,0,,pending,0.0004426724175961224,"[""delaying"", ""delaying tactics"", ""delay payment"", ""delivery date"", ""attempts"", ""delivery service""]",False,3.0698020855751706,2.1729896068573
946,graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_10,route disruption risk,Risk that planned delivery routes become disrupted.,transport_and_attempt,False,False,2,1,True,2,"[""node_003"", ""node_004""]",True,1,"[""node_013""]",True,6,False,False,"[""collider"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,946,946,embeddings.npz#initial[946],embeddings.npz#final[946],fd33582a0b9692f54eff57521af7e3e76a5764ef301565a7dc45869770b9ce57,b4daad749ae50ec73cf97658d1df528f6b59af47be807450bcf9906292450fe2,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,1.2240539958077972,0.07542351669651554,0.04316333843982492,-0.15622896857594876,5,0.2,0,1,1,0,,pending,0.0004426724175961224,[],False,3.0698020855751706,2.1729896068573
947,graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_10,customer wait duration,Duration customers wait before receiving their orders.,recovery_and_customer,False,False,3,1,True,3,"[""node_007"", ""node_014"", ""node_017""]",True,1,"[""node_019""]",True,3,False,False,"[""collider"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,947,947,embeddings.npz#initial[947],embeddings.npz#final[947],7e39807550871a186e9710185212426ea88387fd6b9ad97f0f728a47fffadb3d,dac3f78f2ca54d60cec3467e8f0639bc4f01bdd3a1b7e9b4452a5a85cacaca1e,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.6024143403492366,0.8422104701377061,-0.037890587784664115,-0.15025512267076246,8,0.125,0,0,0,0,,pending,0.0004426724175961224,"[""delaying tactics"", ""delay payment"", ""attempts"", ""delivery date"", ""attempt"", ""delivery service""]",False,3.0698020855751706,2.1729896068573
948,graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_11,warehouse staffing shortage,Severity of insufficient staffing in warehouse operations.,warehouse_operations,True,False,0,2,False,0,[],True,2,"[""node_009"", ""node_011""]",True,3,False,False,"[""fork""]",fork,"[""root"", ""no_visible_parent_visible_child""]",True,948,948,embeddings.npz#initial[948],embeddings.npz#final[948],ffddd5999ba2c804019a19e65117230a6e236f6b54212aff838f4a507db11dbc,4ec7feb92fddf244c9cdb9133d280fbd894388b3b8e601175e4610ba5974e93b,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.763606786573124,0.8433897186739505,0.041105146489399204,-0.12792674645208402,9,0.1111111111111111,0,0,1,0,,pending,0.0004426724175961224,"[""accountable depot"", ""backlogged"", ""depots"", ""backlog"", ""service of process"", ""customer service department""]",False,3.5381944193833266,1.2087888717651367
949,graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_11,order handling workload intensity,Intensity of warehouse order-handling work created by order surges and inventory shortages.,warehouse_operations,False,False,2,1,True,2,"[""node_001"", ""node_007""]",True,1,"[""node_009""]",True,3,False,False,"[""collider"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,949,949,embeddings.npz#initial[949],embeddings.npz#final[949],6e2cd1dec1b5bbba5fca98baede8713afa27bc8c84bb3c13e374aef598c32c12,8beb66b88245e61a6c86a1e4dd8ad01763f2b73d7f2b47932658d36ee0d7b49a,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.8075267144452329,0.901458151436909,0.030228545771307888,-0.08075521455444379,3,0.3333333333333333,0,1,1,0,,pending,0.0004426724175961224,"[""backlog"", ""dispatch case"", ""dispatch table"", ""command processing overhead time"", ""severity"", ""dynamic dispatch""]",False,3.5381944193833266,1.2087888717651367
950,graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_11,route disruption risk,Risk that planned delivery routes become disrupted.,transport_and_attempt,False,False,2,1,True,2,"[""node_003"", ""node_004""]",True,1,"[""node_013""]",True,6,False,False,"[""collider"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,950,950,embeddings.npz#initial[950],embeddings.npz#final[950],fd33582a0b9692f54eff57521af7e3e76a5764ef301565a7dc45869770b9ce57,926772f4d6e1fee8c9c26ec26a421b86d55f0c8ccce4f20f61376c1e2e5daec2,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.5018193844508517,0.8813684766980237,0.08017706236887086,-0.10462067583954893,5,0.2,0,1,1,0,,pending,0.0004426724175961224,"[""missed miscarriage"", ""deliveries"", ""delivery date"", ""delivery health"", ""missed call"", ""missing trader fraud""]",False,3.5381944193833266,1.2087888717651367
951,graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_11,customer wait duration,Duration customers wait before receiving their orders.,recovery_and_customer,False,False,3,1,True,3,"[""node_007"", ""node_014"", ""node_017""]",True,1,"[""node_019""]",True,3,False,False,"[""collider"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,951,951,embeddings.npz#initial[951],embeddings.npz#final[951],7e39807550871a186e9710185212426ea88387fd6b9ad97f0f728a47fffadb3d,3b03024890f8ba0adfd3601eaf14dafbd3402af6b9fc31fda0f6e666aec87cd3,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.5393063613722138,0.8940393770867479,0.03701403198975925,-0.07737743413392262,8,0.125,0,0,1,0,,pending,0.0004426724175961224,"[""delay payment"", ""call delay"", ""outbound"", ""delivery date"", ""continuous delivery"", ""propagation delay""]",False,3.5381944193833266,1.2087888717651367
952,graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_12,warehouse staffing shortage,Severity of insufficient staffing in warehouse operations.,warehouse_operations,True,False,0,2,False,0,[],True,2,"[""node_009"", ""node_011""]",True,3,False,False,"[""fork""]",fork,"[""root"", ""no_visible_parent_visible_child""]",True,952,952,embeddings.npz#initial[952],embeddings.npz#final[952],ffddd5999ba2c804019a19e65117230a6e236f6b54212aff838f4a507db11dbc,6e7240283d2095ba6b396359ad1d78376d78b833d64e705e8adcb565c3dc5219,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.6920658128140087,0.8327956857660341,-0.1530447415380564,-0.11440280118211232,16,0.0625,0,0,0,0,,pending,0.0004426724175961224,"[""load time"", ""backloading"", ""call delay"", ""backlogged"", ""propagation delay"", ""delays""]",False,3.367837475842196,1.3365308046340942
953,graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_12,order handling workload intensity,Intensity of warehouse order-handling work created by order surges and inventory shortages.,warehouse_operations,False,False,2,1,True,2,"[""node_001"", ""node_007""]",True,1,"[""node_009""]",True,3,False,False,"[""collider"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,953,953,embeddings.npz#initial[953],embeddings.npz#final[953],6e2cd1dec1b5bbba5fca98baede8713afa27bc8c84bb3c13e374aef598c32c12,65e512c1193027f6852b4504786d16446c2046d32dc2236b181ea7c672a0e7f6,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.34906612417906546,0.8924767004040526,0.07848471423792534,-0.06568305390390505,5,0.2,0,1,1,0,,pending,0.0004426724175961224,"[""packing"", ""surge into"", ""demand draft"", ""packing material"", ""packaging concern"", ""delaying tactics""]",False,3.367837475842196,1.3365308046340942
954,graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_12,route disruption risk,Risk that planned delivery routes become disrupted.,transport_and_attempt,False,False,2,1,True,2,"[""node_003"", ""node_004""]",True,1,"[""node_013""]",True,6,False,False,"[""collider"", ""mediator""]",collider,"[""non_root"", ""non_root_visible_parent""]",True,954,954,embeddings.npz#initial[954],embeddings.npz#final[954],fd33582a0b9692f54eff57521af7e3e76a5764ef301565a7dc45869770b9ce57,0e9bab298253fe76e060be29feb5f1684fff5954e23ded14b021f065c491e6c5,8cfc774f015d267299544b033981378caf677a767096efaa44e8135270d4ee8b,0.34104967905828953,0.8917315063726943,0.06533149260553746,-0.08955429022122874,8,0.125,0,0,1,0,,pending,0.0004426724175961224,"[""missed approach"", ""delivery date"", ""missed miscarriage"", ""delivery service"", ""delivery health"", ""continuous delivery""]",False,3.367837475842196,1.3365308046340942
